Time;temperature0;target0;heater0;flow_sensor0;flow_steps0;temperature1;target1;heater1;flow_sensor1;flow_steps1;bed_temperature;bed_target;bed_heater;active_hotend_or_state
253913.328;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.100;0.000;0.000;10.000
253913.438;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;22.800;0.000;0.000;10.000
253913.547;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.100;0.000;0.000;10.000
253913.656;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.100;0.000;0.000;10.000
253913.750;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.500;0.000;0.000;10.000
253913.859;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;22.800;0.000;0.000;10.000
253913.969;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.400;0.000;0.000;10.000
253914.062;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.200;0.000;0.000;10.000
253914.172;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.700;0.000;0.000;10.000
253914.266;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.500;0.000;0.000;10.000
253914.375;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.700;0.000;0.000;10.000
253914.484;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;24.100;0.000;0.000;10.000
253914.594;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.100;0.000;0.000;10.000
253914.703;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.200;0.000;0.000;10.000
253914.797;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.500;0.000;0.000;10.000
253914.906;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.200;0.000;0.000;10.000
253915.016;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.700;0.000;0.000;10.000
253915.109;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.500;0.000;0.000;10.000
253915.219;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.800;0.000;0.000;10.000
253915.328;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;22.800;0.000;0.000;10.000
253915.438;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.200;0.000;0.000;10.000
253915.547;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.800;0.000;0.000;10.000
253915.641;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.200;0.000;0.000;10.000
253915.750;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.700;0.000;0.000;10.000
253915.859;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;22.900;0.000;0.000;10.000
253915.969;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.100;0.000;0.000;10.000
253916.062;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.800;0.000;0.000;10.000
253916.172;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.500;0.000;0.000;10.000
253916.281;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.800;0.000;0.000;10.000
253916.391;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.500;0.000;0.000;10.000
253916.484;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.200;0.000;0.000;10.000
253916.609;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.500;0.000;0.000;10.000
253916.703;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.700;0.000;0.000;10.000
253916.812;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.400;0.000;0.000;10.000
253916.906;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;22.900;0.000;0.000;10.000
253917.031;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;22.800;0.000;0.000;10.000
253917.125;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.400;0.000;0.000;10.000
253917.234;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;22.800;0.000;0.000;10.000
253917.344;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.400;0.000;0.000;10.000
253917.438;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.100;0.000;0.000;10.000
253917.562;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;22.900;0.000;0.000;10.000
253917.672;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.400;0.000;0.000;10.000
253917.781;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.700;0.000;0.000;10.000
253917.859;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.500;0.000;0.000;10.000
253917.984;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.400;0.000;0.000;10.000
253918.078;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.200;0.000;0.000;10.000
253918.188;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.700;0.000;0.000;10.000
253918.281;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;24.300;0.000;0.000;10.000
253918.391;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;22.800;0.000;0.000;10.000
253918.500;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;22.900;0.000;0.000;10.000
253918.594;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;24.000;0.000;0.000;10.000
253918.703;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.400;0.000;0.000;10.000
253918.797;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.200;0.000;0.000;10.000
253918.906;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;22.900;0.000;0.000;10.000
253919.000;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.800;0.000;0.000;10.000
253919.422;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;24.300;0.000;0.000;10.000
253919.531;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;22.600;0.000;0.000;10.000
253919.625;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.100;0.000;0.000;10.000
253919.734;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.400;0.000;0.000;10.000
253919.844;27.700;0.000;0.000;65535.000;0.000;27.900;0.000;0.000;65535.000;0.000;23.500;0.000;0.000;10.000
