Time;temperature0;target0;heater0;flow_sensor0;flow_steps0;temperature1;target1;heater1;flow_sensor1;flow_steps1;bed_temperature;bed_target;bed_heater;active_hotend_or_state
82938.656;209.800;220.000;190.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;86.000;0.000
82938.766;209.800;220.000;223.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;92.000;0.000
82938.891;209.700;220.000;226.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.200;60.000;75.000;0.000
82939.031;209.700;220.000;227.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;89.000;0.000
82939.148;209.700;220.000;227.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;80.000;0.000
82939.234;209.700;220.000;228.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;65.000;0.000
82939.336;209.700;220.000;228.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;104.000;0.000
82939.438;209.500;220.000;232.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;117.000;0.000
82939.555;209.500;220.000;230.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;105.000;0.000
82939.641;209.500;220.000;232.000;65535.000;0.000;39.700;0.000;0.000;65535.000;0.000;59.400;60.000;117.000;0.000
82939.766;209.500;220.000;233.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;99.000;0.000
82939.867;209.500;215.300;233.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;104.000;0.000
82939.969;209.300;215.300;191.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;117.000;0.000
82940.078;209.300;215.300;191.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;94.000;0.000
82940.195;209.300;215.300;191.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;99.000;0.000
82940.305;209.200;215.300;192.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;104.000;0.000
82940.406;209.200;209.800;155.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;98.000;0.000
82940.516;209.200;209.800;142.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;98.000;0.000
82940.625;209.200;209.800;142.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;86.000;0.000
82940.719;209.200;209.800;142.000;65535.000;0.000;39.700;0.000;0.000;65535.000;0.000;59.600;60.000;117.000;0.000
82940.820;209.000;209.800;144.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;105.000;0.000
82940.930;209.000;208.200;137.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;103.000;0.000
82941.031;209.000;208.200;129.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;80.000;0.000
82941.133;209.000;208.200;129.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;123.000;0.000
82941.234;208.800;208.200;131.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;105.000;0.000
82941.344;208.800;202.100;113.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;80.000;0.000
82941.461;208.800;202.100;74.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;89.000;0.000
82941.555;208.800;202.100;74.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;99.000;0.000
82941.664;208.800;202.100;73.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;89.000;0.000
82941.781;208.700;202.100;75.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;104.000;0.000
82941.867;208.700;220.000;190.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;117.000;0.000
82941.977;208.700;220.000;248.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;112.000;0.000
82942.133;208.700;220.000;248.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;99.000;0.000
82942.203;208.700;220.000;248.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;92.000;0.000
82942.312;208.700;220.000;248.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;112.000;0.000
82942.414;208.700;220.000;248.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.100;60.000;135.000;0.000
82942.531;208.700;220.000;248.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;105.000;0.000
82942.641;208.700;220.000;248.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;80.000;0.000
82942.750;208.700;220.000;249.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;80.000;0.000
82942.844;208.500;212.800;180.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;92.000;0.000
82943.062;208.700;212.800;178.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.200;60.000;79.000;0.000
82943.148;208.500;212.800;182.000;65535.000;0.000;39.700;0.000;0.000;65535.000;0.000;59.700;60.000;117.000;0.000
82943.258;208.500;206.800;153.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;94.000;0.000
82943.367;208.500;206.800;124.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;92.000;0.000
82943.469;208.500;206.800;124.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;92.000;0.000
82943.680;208.500;206.800;123.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;108.000;0.000
82943.789;208.500;205.900;117.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;92.000;0.000
82943.898;208.500;205.900;115.000;65535.000;0.000;39.700;0.000;0.000;65535.000;0.000;59.700;60.000;105.000;0.000
82944.016;208.500;205.900;114.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;136.000;0.000
82944.133;208.500;205.900;114.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.300;60.000;123.000;0.000
82944.352;208.500;207.900;112.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;92.000;0.000
82944.438;208.700;207.900;129.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;117.000;0.000
82944.547;208.700;207.900;129.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;89.000;0.000
82944.648;208.700;207.900;129.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;105.000;0.000
82944.758;208.700;207.900;128.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;98.000;0.000
82944.867;208.700;209.100;131.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;94.000;0.000
82944.977;208.700;209.100;140.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;80.000;0.000
82945.070;208.700;209.100;140.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;98.000;0.000
82945.188;208.700;209.100;140.000;65535.000;0.000;39.700;0.000;0.000;65535.000;0.000;59.400;60.000;136.000;0.000
82945.281;208.700;209.100;140.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;105.000;0.000
82945.398;208.700;209.300;139.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;89.000;0.000
82945.508;208.700;209.300;141.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;92.000;0.000
82945.617;208.800;209.300;139.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;92.000;0.000
82945.711;208.800;209.300;138.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;111.000;0.000
82945.828;208.800;208.700;136.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;104.000;0.000
82945.930;208.800;208.700;133.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;92.000;0.000
82946.031;208.800;208.700;133.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;105.000;0.000
82946.156;209.000;208.700;129.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;62.000;0.000
82946.258;209.000;208.700;130.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;111.000;0.000
82946.367;209.000;208.400;127.000;65535.000;0.000;39.700;0.000;0.000;65535.000;0.000;59.900;60.000;85.000;0.000
82946.477;209.000;208.400;126.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;98.000;0.000
82946.578;209.000;208.400;126.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;99.000;0.000
82946.672;209.000;208.400;126.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;99.000;0.000
82946.773;209.000;171.400;84.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;105.000;0.000
82946.875;209.200;171.400;0.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;111.000;0.000
82946.977;209.200;171.400;0.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;80.000;0.000
82947.086;209.200;171.400;0.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;136.000;0.000
82947.188;209.200;171.400;0.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;89.000;0.000
82947.297;209.200;197.200;5.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;92.000;0.000
82947.398;209.300;197.200;14.000;65535.000;0.000;39.700;0.000;0.000;65535.000;0.000;59.600;60.000;135.000;0.000
82947.500;209.300;197.200;13.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.300;60.000;123.000;0.000
82947.602;209.300;197.200;13.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;80.000;0.000
82947.711;209.300;197.200;13.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;94.000;0.000
82947.812;209.500;197.200;11.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;111.000;0.000
82947.930;209.500;209.400;88.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;117.000;0.000
82948.023;209.500;209.400;126.000;65535.000;0.000;39.700;0.000;0.000;65535.000;0.000;59.700;60.000;99.000;0.000
82948.125;209.500;209.400;126.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;117.000;0.000
82948.234;209.500;209.400;127.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;108.000;0.000
82948.344;209.700;209.400;124.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;117.000;0.000
82948.438;209.700;211.400;142.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;98.000;0.000
82948.555;209.700;211.400;143.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;99.000;0.000
82948.664;209.700;211.400;143.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;62.000;0.000
82948.766;209.700;211.400;143.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;105.000;0.000
82948.867;209.800;210.500;139.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;86.000;0.000
82948.969;209.800;210.500;134.000;65535.000;0.000;39.700;0.000;0.000;65535.000;0.000;59.700;60.000;80.000;0.000
82949.070;209.800;210.500;132.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.200;60.000;86.000;0.000
82949.188;209.800;210.500;133.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;117.000;0.000
82949.297;209.800;210.000;133.000;65535.000;0.000;39.700;0.000;0.000;65535.000;0.000;59.600;60.000;117.000;0.000
82949.398;209.800;210.000;126.000;65535.000;0.000;39.700;0.000;0.000;65535.000;0.000;59.700;60.000;86.000;0.000
82949.500;210.000;210.000;126.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;105.000;0.000
82949.617;210.000;210.000;124.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;89.000;0.000
82949.719;210.000;210.000;125.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;105.000;0.000
82949.828;210.000;174.100;83.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;105.000;0.000
82949.938;210.000;174.100;0.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;75.000;0.000
82950.055;210.000;174.100;0.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.200;60.000;73.000;0.000
82950.156;210.200;174.100;0.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;80.000;0.000
82950.266;210.200;197.600;0.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;117.000;0.000
82950.367;210.200;197.600;4.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;98.000;0.000
82950.477;210.200;197.600;3.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;98.000;0.000
82950.602;210.200;197.600;3.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;62.000;0.000
82950.805;210.200;197.600;3.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;86.000;0.000
82950.922;210.200;197.600;3.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;104.000;0.000
82951.016;210.200;208.600;73.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;98.000;0.000
82951.125;210.200;208.600;109.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;103.000;0.000
82951.242;210.200;208.600;109.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;99.000;0.000
82951.367;210.200;208.600;109.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;75.000;0.000
82951.453;210.200;210.900;123.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;104.000;0.000
82951.555;210.200;210.900;131.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;86.000;0.000
82951.664;210.200;210.900;132.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;80.000;0.000
82951.758;210.200;210.900;132.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;61.000;0.000
82951.875;210.200;210.900;132.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;108.000;0.000
82951.969;210.200;210.900;132.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;92.000;0.000
82952.078;210.200;210.900;133.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;117.000;0.000
82952.188;210.200;210.900;133.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;98.000;0.000
82952.305;210.200;210.900;133.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;135.000;0.000
82952.406;210.200;204.600;93.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;98.000;0.000
82952.508;210.200;204.600;73.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;111.000;0.000
82952.617;210.200;204.600;73.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;111.000;0.000
82952.727;210.200;204.600;73.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;136.000;0.000
82952.852;210.200;205.400;74.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;111.000;0.000
82952.945;210.200;205.400;81.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;117.000;0.000
82953.078;210.000;205.400;81.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;98.000;0.000
82953.211;210.200;205.400;81.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;99.000;0.000
82953.281;210.000;205.400;84.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;103.000;0.000
82953.383;210.000;207.400;90.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;86.000;0.000
82953.492;210.000;207.400;103.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;86.000;0.000
82953.594;210.000;207.400;103.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;62.000;0.000
82953.711;209.800;207.400;107.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;136.000;0.000
82953.836;210.000;207.400;103.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;136.000;0.000
82953.922;209.800;207.400;104.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;117.000;0.000
82954.016;209.800;208.000;109.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;111.000;0.000
82954.125;209.800;208.000;113.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;105.000;0.000
82954.227;209.800;208.000;113.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;89.000;0.000
82954.336;209.800;208.000;113.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;108.000;0.000
82954.438;209.700;208.000;114.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;135.000;0.000
82954.539;209.800;220.000;189.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;105.000;0.000
82954.656;209.700;220.000;229.000;65535.000;0.000;39.700;0.000;0.000;65535.000;0.000;59.400;60.000;98.000;0.000
82954.750;209.700;220.000;231.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;108.000;0.000
82954.852;209.700;220.000;231.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;92.000;0.000
82954.961;209.700;220.000;231.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;117.000;0.000
82955.062;209.700;220.000;232.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;104.000;0.000
82955.164;209.700;220.000;232.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;68.000;0.000
82955.281;209.500;220.000;236.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;99.000;0.000
82955.375;209.500;220.000;233.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;92.000;0.000
82955.477;209.500;213.500;204.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;103.000;0.000
82955.570;209.500;213.500;173.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;111.000;0.000
82955.680;209.500;213.500;173.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;86.000;0.000
82955.789;209.500;213.500;173.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;62.000;0.000
82955.906;209.300;205.700;175.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;99.000;0.000
82956.000;209.300;205.700;102.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.300;60.000;112.000;0.000
82956.102;209.300;205.700;102.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;98.000;0.000
82956.219;209.300;205.700;102.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;80.000;0.000
82956.328;209.300;205.700;102.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;89.000;0.000
82956.438;209.200;205.500;102.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;98.000;0.000
82956.539;209.200;205.500;102.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;86.000;0.000
82956.672;209.200;205.500;102.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;105.000;0.000
82956.758;209.200;205.500;102.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;105.000;0.000
82956.898;209.200;206.100;103.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;73.000;0.000
82956.984;209.000;206.100;109.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;98.000;0.000
82957.102;209.200;206.100;109.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;92.000;0.000
82957.211;209.000;206.100;110.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;99.000;0.000
82957.312;209.000;206.100;110.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;103.000;0.000
82957.414;209.000;206.700;113.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;80.000;0.000
82957.516;209.000;206.700;115.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;92.000;0.000
82957.625;208.800;206.700;118.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;99.000;0.000
82957.734;208.800;206.700;118.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;136.000;0.000
82957.836;208.800;206.700;117.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;108.000;0.000
82957.945;208.800;206.700;117.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;111.000;0.000
82958.055;208.800;220.000;201.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;105.000;0.000
82958.148;208.800;220.000;244.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;67.000;0.000
82958.375;208.700;220.000;248.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.200;60.000;73.000;0.000
82958.469;208.700;220.000;248.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;92.000;0.000
82958.586;208.700;220.000;248.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;73.000;0.000
82958.688;208.700;220.000;248.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;98.000;0.000
82958.781;208.700;220.000;248.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;86.000;0.000
82958.898;208.700;214.900;248.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;111.000;0.000
82959.000;208.700;214.900;199.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;80.000;0.000
82959.094;208.700;214.900;199.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;123.000;0.000
82959.227;208.700;214.900;199.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;80.000;0.000
82959.328;208.700;214.900;199.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;117.000;0.000
82959.422;208.700;207.800;154.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.300;60.000;123.000;0.000
82959.523;208.700;207.800;130.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;105.000;0.000
82959.633;208.700;207.800;130.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;111.000;0.000
82959.734;208.700;207.800;130.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;135.000;0.000
82959.836;208.700;207.800;131.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;105.000;0.000
82959.938;208.700;208.500;134.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;98.000;0.000
82960.047;208.500;208.500;137.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;98.000;0.000
82960.164;208.700;208.500;136.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.600;60.000;111.000;0.000
82960.258;208.700;208.500;136.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;117.000;0.000
82960.359;208.500;209.600;140.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;117.000;0.000
82960.461;208.700;209.600;147.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;60.000;60.000;80.000;0.000
82960.562;208.700;209.600;147.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.700;60.000;92.000;0.000
82960.672;208.700;209.600;146.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.400;60.000;136.000;0.000
82960.781;208.700;209.600;146.000;65535.000;0.000;39.900;0.000;0.000;65535.000;0.000;59.900;60.000;94.000;0.000
